datetime,open,high,low,close,volume
2025-05-08 14:00:00,2569.83,2579.00,2568.53,2577.92,5541
2025-05-08 15:00:00,2577.92,2580.98,2564.58,2569.67,3444
2025-05-08 16:00:00,2569.67,2586.11,2567.97,2583.44,1979
2025-05-08 17:00:00,2583.44,2598.15,2574.43,2594.74,6661
2025-05-08 18:00:00,2594.74,2604.70,2590.08,2602.77,2751
2025-05-08 19:00:00,2602.77,2605.29,2588.13,2591.29,3698
2025-05-08 20:00:00,2591.29,2599.91,2580.38,2590.25,3056
2025-05-08 21:00:00,2590.25,2602.39,2588.30,2600.70,2187
2025-05-08 22:00:00,2600.70,2601.06,2587.89,2590.49,1069
2025-05-08 23:00:00,2590.49,2601.32,2590.18,2592.95,2984
2025-05-09 00:00:00,2592.95,2611.22,2589.61,2604.79,5950
2025-05-09 01:00:00,2604.79,2611.50,2593.91,2598.39,1614
2025-05-09 02:00:00,2598.39,2607.93,2597.83,2605.67,7839
2025-05-09 03:00:00,2605.67,2612.94,2605.21,2608.00,5569
2025-05-09 04:00:00,2608.00,2613.44,2600.41,2607.04,1316
2025-05-09 05:00:00,2607.04,2612.93,2604.14,2608.30,3658
2025-05-09 06:00:00,2608.30,2614.29,2604.94,2611.09,2370
2025-05-09 07:00:00,2611.09,2613.34,2608.56,2611.40,4485
2025-05-09 08:00:00,2611.40,2625.39,2610.21,2616.53,5911
2025-05-09 09:00:00,2616.53,2620.06,2610.28,2613.15,3959
2025-05-09 10:00:00,2613.15,2616.60,2601.32,2610.94,960
2025-05-09 11:00:00,2610.94,2616.24,2609.01,2615.58,1247
2025-05-09 12:00:00,2615.58,2625.59,2611.70,2615.44,2602
2025-05-09 13:00:00,2615.44,2616.73,2610.90,2611.04,4043
2025-05-09 14:00:00,2611.04,2618.71,2609.30,2615.23,5573
2025-05-09 15:00:00,2615.23,2626.39,2612.13,2621.88,7059
2025-05-09 16:00:00,2621.88,2622.93,2617.45,2619.52,1159
2025-05-09 17:00:00,2619.52,2620.14,2610.05,2612.76,4401
2025-05-09 18:00:00,2612.76,2619.02,2607.58,2611.86,1247
2025-05-09 19:00:00,2611.86,2613.05,2608.71,2610.90,5880
2025-05-09 20:00:00,2610.90,2611.69,2605.36,2609.24,2752
2025-05-09 21:00:00,2609.24,2619.42,2608.81,2615.58,2842
2025-05-09 22:00:00,2615.58,2617.70,2608.43,2610.49,2625
2025-05-09 23:00:00,2610.49,2617.48,2602.22,2616.16,1160
2025-05-10 00:00:00,2616.16,2621.03,2608.65,2609.93,2105
2025-05-10 01:00:00,2609.93,2609.99,2604.89,2605.98,5608
2025-05-10 02:00:00,2605.98,2609.71,2604.31,2608.68,7801
2025-05-10 03:00:00,2608.68,2617.74,2605.78,2613.73,2221
2025-05-10 04:00:00,2613.73,2619.85,2611.32,2617.51,3378
2025-05-10 05:00:00,2617.51,2623.43,2615.01,2618.87,850
2025-05-10 06:00:00,2618.87,2624.43,2616.28,2619.28,7902
2025-05-10 07:00:00,2619.28,2623.73,2617.90,2619.74,7483
2025-05-10 08:00:00,2619.74,2627.60,2618.94,2622.19,4530
2025-05-10 09:00:00,2622.19,2625.07,2620.91,2621.10,3287
2025-05-10 10:00:00,2621.10,2622.73,2614.28,2622.15,4227
2025-05-10 11:00:00,2622.15,2626.98,2621.50,2624.59,5736
2025-05-10 12:00:00,2624.59,2626.43,2624.02,2624.33,2864
2025-05-10 13:00:00,2624.33,2630.57,2621.31,2627.68,4859
2025-05-10 14:00:00,2627.68,2633.67,2625.36,2630.09,1353
2025-05-10 15:00:00,2630.09,2640.50,2630.02,2639.36,2790
2025-05-10 16:00:00,2639.36,2641.72,2638.12,2640.64,6348
2025-05-10 17:00:00,2640.64,2641.36,2631.52,2638.35,3993
2025-05-10 18:00:00,2638.35,2639.67,2636.22,2636.32,6328
2025-05-10 19:00:00,2636.32,2640.17,2635.90,2635.99,6685
2025-05-10 20:00:00,2635.99,2642.16,2635.34,2640.11,5590
2025-05-10 21:00:00,2640.11,2648.33,2627.94,2638.25,2613
2025-05-10 22:00:00,2638.25,2640.64,2631.02,2639.82,4187
2025-05-10 23:00:00,2639.82,2652.19,2629.28,2648.30,3332
2025-05-11 00:00:00,2648.30,2658.19,2635.33,2635.84,4065
2025-05-11 01:00:00,2635.84,2637.89,2629.06,2630.25,7970
2025-05-11 02:00:00,2630.25,2633.32,2621.40,2631.14,6630
2025-05-11 03:00:00,2631.14,2636.13,2629.67,2632.76,4768
2025-05-11 04:00:00,2632.76,2633.72,2630.44,2633.63,983
2025-05-11 05:00:00,2633.63,2636.15,2629.41,2631.33,7294
2025-05-11 06:00:00,2631.33,2635.05,2629.31,2634.17,7912
2025-05-11 07:00:00,2634.17,2644.12,2634.04,2635.24,2793
2025-05-11 08:00:00,2635.24,2636.04,2629.52,2632.50,1516
2025-05-11 09:00:00,2632.50,2647.25,2632.37,2643.78,2221
2025-05-11 10:00:00,2643.78,2647.65,2643.20,2645.20,2192
2025-05-11 11:00:00,2645.20,2650.13,2634.41,2642.30,3735
2025-05-11 12:00:00,2642.30,2645.90,2633.95,2641.57,3904
2025-05-11 13:00:00,2641.57,2644.96,2634.17,2640.23,2328
2025-05-11 14:00:00,2640.23,2643.88,2636.44,2639.67,862
2025-05-11 15:00:00,2639.67,2642.10,2623.66,2626.47,3181
2025-05-11 16:00:00,2626.47,2629.97,2620.32,2623.91,4044
2025-05-11 17:00:00,2623.91,2635.57,2619.98,2628.42,5400
2025-05-11 18:00:00,2628.42,2638.22,2615.06,2622.63,3773
2025-05-11 19:00:00,2622.63,2625.33,2619.19,2622.05,1741
2025-05-11 20:00:00,2622.05,2627.21,2619.10,2626.30,3544
2025-05-11 21:00:00,2626.30,2635.25,2625.99,2630.08,5172
2025-05-11 22:00:00,2630.08,2641.18,2624.91,2636.89,7939
2025-05-11 23:00:00,2636.89,2639.19,2627.69,2628.56,3958
2025-05-12 00:00:00,2628.56,2628.61,2625.39,2626.63,3551
2025-05-12 01:00:00,2626.63,2627.90,2616.41,2619.13,4102
2025-05-12 02:00:00,2619.13,2627.48,2610.45,2620.23,6135
2025-05-12 03:00:00,2620.23,2630.49,2617.24,2625.50,1336
2025-05-12 04:00:00,2625.50,2625.59,2597.03,2597.24,1809
2025-05-12 05:00:00,2597.24,2604.62,2596.78,2602.45,4259
2025-05-12 06:00:00,2602.45,2605.52,2582.52,2585.27,7565
2025-05-12 07:00:00,2585.27,2595.10,2584.62,2586.88,3677
2025-05-12 08:00:00,2586.88,2588.75,2567.38,2569.42,5337
2025-05-12 09:00:00,2569.42,2569.89,2565.92,2566.59,2806
2025-05-12 10:00:00,2566.59,2576.27,2566.53,2572.66,3973
2025-05-12 11:00:00,2572.66,2575.50,2564.74,2566.99,2366
2025-05-12 12:00:00,2566.99,2567.81,2559.27,2564.29,4625
2025-05-12 13:00:00,2564.29,2569.09,2562.91,2566.88,3123
2025-05-12 14:00:00,2566.88,2569.99,2560.69,2563.75,3621
2025-05-12 15:00:00,2563.75,2569.73,2551.88,2558.63,2742
2025-05-12 16:00:00,2558.63,2567.72,2556.44,2567.63,4368
2025-05-12 17:00:00,2567.63,2576.96,2564.52,2572.43,1086
2025-05-12 18:00:00,2572.43,2577.07,2560.63,2565.49,3086
2025-05-12 19:00:00,2565.49,2587.63,2563.74,2585.15,6241
2025-05-12 20:00:00,2585.15,2590.69,2570.32,2570.72,1007
2025-05-12 21:00:00,2570.72,2577.66,2569.35,2574.35,3596
2025-05-12 22:00:00,2574.35,2576.89,2564.35,2567.65,7393
2025-05-12 23:00:00,2567.65,2573.43,2562.04,2564.45,2077
2025-05-13 00:00:00,2564.45,2566.31,2556.12,2566.23,2780
2025-05-13 01:00:00,2566.23,2570.79,2562.52,2563.81,6582
2025-05-13 02:00:00,2563.81,2567.37,2562.23,2565.02,1863
2025-05-13 03:00:00,2565.02,2571.22,2545.02,2547.40,1558
2025-05-13 04:00:00,2547.40,2552.19,2529.68,2530.05,2408
2025-05-13 05:00:00,2530.05,2533.00,2529.29,2531.04,3009
2025-05-13 06:00:00,2531.04,2532.66,2513.57,2518.48,5263
2025-05-13 07:00:00,2518.48,2523.86,2505.21,2505.44,7640
2025-05-13 08:00:00,2505.44,2506.34,2486.59,2488.72,7250
2025-05-13 09:00:00,2488.72,2496.36,2485.77,2495.21,1846
2025-05-13 10:00:00,2495.21,2504.80,2492.85,2497.30,5346
2025-05-13 11:00:00,2497.30,2506.81,2491.47,2505.58,4431
2025-05-13 12:00:00,2505.58,2512.79,2493.07,2493.36,4626
2025-05-13 13:00:00,2493.36,2493.49,2484.96,2489.14,7651
2025-05-13 14:00:00,2489.14,2489.35,2471.22,2475.29,7312
2025-05-13 15:00:00,2475.29,2477.80,2473.56,2477.53,7394
2025-05-13 16:00:00,2477.53,2486.84,2476.49,2486.73,2767
2025-05-13 17:00:00,2486.73,2489.89,2469.69,2475.00,2104
2025-05-13 18:00:00,2475.00,2486.37,2468.22,2483.94,3813
2025-05-13 19:00:00,2483.94,2488.76,2481.09,2488.06,3691
2025-05-13 20:00:00,2488.06,2491.82,2481.01,2482.34,2573
2025-05-13 21:00:00,2482.34,2483.41,2457.20,2461.56,6718
2025-05-13 22:00:00,2461.56,2469.67,2456.28,2469.16,4119
2025-05-13 23:00:00,2469.16,2471.68,2463.60,2464.16,3887
2025-05-14 00:00:00,2464.16,2464.63,2454.50,2454.94,5955
2025-05-14 01:00:00,2454.94,2455.11,2451.40,2454.10,5557
2025-05-14 02:00:00,2454.10,2454.44,2444.50,2453.35,2504
2025-05-14 03:00:00,2453.35,2461.77,2450.06,2461.69,3235
2025-05-14 04:00:00,2461.69,2464.08,2446.75,2449.00,4699
2025-05-14 05:00:00,2449.00,2454.85,2440.98,2454.30,4935
2025-05-14 06:00:00,2454.30,2466.42,2450.15,2462.55,2474
2025-05-14 07:00:00,2462.55,2475.77,2453.68,2470.54,2661
2025-05-14 08:00:00,2470.54,2477.48,2463.48,2464.83,7831
2025-05-14 09:00:00,2464.83,2467.18,2447.55,2454.42,4508
2025-05-14 10:00:00,2454.42,2464.22,2452.15,2458.76,6332
2025-05-14 11:00:00,2458.76,2461.61,2454.19,2455.54,1872
2025-05-14 12:00:00,2455.54,2456.76,2447.42,2452.41,6587
2025-05-14 13:00:00,2452.41,2467.29,2448.60,2460.12,2936
2025-05-14 14:00:00,2460.12,2460.65,2453.07,2453.75,5682
2025-05-14 15:00:00,2453.75,2460.32,2425.32,2430.52,4407
2025-05-14 16:00:00,2430.52,2431.65,2421.54,2423.20,5613
2025-05-14 17:00:00,2423.20,2424.24,2403.70,2403.89,3814
2025-05-14 18:00:00,2403.89,2408.30,2399.10,2406.50,5179
2025-05-14 19:00:00,2406.50,2408.42,2399.43,2405.00,2817
2025-05-14 20:00:00,2405.00,2409.40,2394.00,2395.93,4110
2025-05-14 21:00:00,2395.93,2400.26,2386.77,2391.78,5782
2025-05-14 22:00:00,2391.78,2397.69,2384.93,2394.49,4979
2025-05-14 23:00:00,2394.49,2401.09,2388.16,2391.06,2541
2025-05-15 00:00:00,2391.06,2405.22,2386.63,2397.79,1828
2025-05-15 01:00:00,2397.79,2399.70,2391.70,2393.22,7946
2025-05-15 02:00:00,2393.22,2398.35,2392.60,2397.62,6949
2025-05-15 03:00:00,2397.62,2409.52,2392.23,2405.72,1805
2025-05-15 04:00:00,2405.72,2419.31,2400.67,2414.81,6352
2025-05-15 05:00:00,2414.81,2416.82,2403.03,2405.21,5002
2025-05-15 06:00:00,2405.21,2409.65,2404.25,2408.32,1549
2025-05-15 07:00:00,2408.32,2408.43,2386.52,2388.94,5244
2025-05-15 08:00:00,2388.94,2390.52,2372.72,2376.12,7778
2025-05-15 09:00:00,2376.12,2378.81,2355.95,2356.30,3015
2025-05-15 10:00:00,2356.30,2362.01,2350.80,2360.87,6828
2025-05-15 11:00:00,2360.87,2362.96,2344.72,2347.00,7122
2025-05-15 12:00:00,2347.00,2351.06,2341.98,2342.92,7065
2025-05-15 13:00:00,2342.92,2345.81,2333.50,2337.41,3952
2025-05-15 14:00:00,2337.41,2340.95,2332.51,2333.21,1035
2025-05-15 15:00:00,2333.21,2338.74,2322.23,2324.57,6186
2025-05-15 16:00:00,2324.57,2327.68,2318.00,2322.46,6683
2025-05-15 17:00:00,2322.46,2335.06,2321.89,2332.68,5450
2025-05-15 18:00:00,2332.68,2333.67,2327.91,2329.07,1988
2025-05-15 19:00:00,2329.07,2330.22,2327.14,2329.32,3345
2025-05-15 20:00:00,2329.32,2335.64,2329.30,2333.28,922
2025-05-15 21:00:00,2333.28,2334.02,2318.14,2327.75,3994
2025-05-15 22:00:00,2327.75,2331.78,2313.76,2313.87,6622
2025-05-15 23:00:00,2313.87,2320.03,2305.25,2305.58,1504
2025-05-16 00:00:00,2305.58,2311.70,2301.87,2310.08,6490
2025-05-16 01:00:00,2310.08,2313.81,2287.96,2293.29,2250
2025-05-16 02:00:00,2293.29,2293.83,2276.53,2284.74,7158
2025-05-16 03:00:00,2284.74,2289.19,2282.41,2288.69,7771
2025-05-16 04:00:00,2288.69,2292.23,2284.85,2290.97,2696
2025-05-16 05:00:00,2290.97,2294.73,2284.02,2287.13,3429
2025-05-16 06:00:00,2287.13,2294.79,2284.19,2289.51,2342
2025-05-16 07:00:00,2289.51,2291.47,2281.21,2286.91,6229
2025-05-16 08:00:00,2286.91,2289.13,2271.59,2273.89,1692
2025-05-16 09:00:00,2273.89,2276.65,2256.02,2257.99,1357
2025-05-16 10:00:00,2257.99,2259.10,2248.35,2249.26,5403
2025-05-16 11:00:00,2249.26,2253.08,2248.77,2252.50,3761
2025-05-16 12:00:00,2252.50,2253.22,2241.82,2244.35,7396
2025-05-16 13:00:00,2244.35,2247.57,2231.38,2233.68,4898
2025-05-16 14:00:00,2233.68,2238.70,2219.28,2224.05,7013
2025-05-16 15:00:00,2224.05,2224.43,2205.07,2208.74,3232
2025-05-16 16:00:00,2208.74,2214.17,2203.01,2204.11,2379
2025-05-16 17:00:00,2204.11,2204.19,2186.82,2191.55,1339
2025-05-16 18:00:00,2191.55,2193.25,2188.16,2190.54,6687
2025-05-16 19:00:00,2190.54,2194.05,2164.16,2169.34,3349
2025-05-16 20:00:00,2169.34,2172.15,2163.52,2168.07,1520
2025-05-16 21:00:00,2168.07,2169.76,2156.63,2159.67,2654
2025-05-16 22:00:00,2159.67,2160.29,2137.64,2141.82,3163
2025-05-16 23:00:00,2141.82,2145.97,2139.27,2143.45,1833
2025-05-17 00:00:00,2143.45,2145.23,2136.25,2137.81,7491
2025-05-17 01:00:00,2137.81,2138.78,2125.25,2127.77,6671
2025-05-17 02:00:00,2127.77,2129.55,2118.23,2124.10,4068
2025-05-17 03:00:00,2124.10,2126.94,2122.57,2125.89,3113
2025-05-17 04:00:00,2125.89,2125.93,2121.34,2124.17,3715
2025-05-17 05:00:00,2124.17,2130.12,2123.91,2128.25,4104
2025-05-17 06:00:00,2128.25,2133.15,2126.42,2132.17,7717
2025-05-17 07:00:00,2132.17,2140.84,2131.37,2135.73,4604
2025-05-17 08:00:00,2135.73,2144.28,2130.83,2137.69,7148
2025-05-17 09:00:00,2137.69,2146.95,2135.80,2144.40,5944
2025-05-17 10:00:00,2144.40,2153.65,2143.82,2147.95,5949
2025-05-17 11:00:00,2147.95,2150.87,2144.52,2150.51,7855
2025-05-17 12:00:00,2150.51,2152.03,2136.78,2141.10,7870
2025-05-17 13:00:00,2141.10,2147.47,2139.74,2145.76,1882
2025-05-17 14:00:00,2145.76,2153.03,2145.21,2152.38,3065
2025-05-17 15:00:00,2152.38,2156.98,2148.02,2151.40,2245
2025-05-17 16:00:00,2151.40,2152.73,2146.05,2149.61,1042
2025-05-17 17:00:00,2149.61,2161.67,2146.94,2159.24,3803
2025-05-17 18:00:00,2159.24,2162.00,2147.92,2151.33,6367
2025-05-17 19:00:00,2151.33,2158.37,2148.34,2153.99,7348
2025-05-17 20:00:00,2153.99,2168.82,2152.10,2165.93,6236
2025-05-17 21:00:00,2165.93,2170.76,2159.53,2161.95,6460
2025-05-17 22:00:00,2161.95,2167.73,2160.84,2165.67,3678
2025-05-17 23:00:00,2165.67,2176.27,2159.05,2175.11,4179
2025-05-18 00:00:00,2175.11,2175.87,2169.96,2174.97,1006
2025-05-18 01:00:00,2174.97,2181.05,2171.02,2178.09,6199
2025-05-18 02:00:00,2178.09,2185.12,2175.29,2182.86,6565
2025-05-18 03:00:00,2182.86,2184.63,2174.70,2178.95,6528
2025-05-18 04:00:00,2178.95,2181.74,2176.98,2178.96,4589
2025-05-18 05:00:00,2178.96,2181.84,2173.89,2180.80,2835
2025-05-18 06:00:00,2180.80,2186.90,2178.99,2185.20,7736
2025-05-18 07:00:00,2185.20,2188.67,2183.53,2185.47,4081
2025-05-18 08:00:00,2185.47,2187.90,2182.64,2184.96,3684
2025-05-18 09:00:00,2184.96,2188.38,2173.79,2180.52,5951
2025-05-18 10:00:00,2180.52,2182.47,2174.89,2179.24,1600
2025-05-18 11:00:00,2179.24,2184.52,2176.04,2183.95,2288
2025-05-18 12:00:00,2183.95,2193.74,2183.39,2184.88,3187
2025-05-18 13:00:00,2184.88,2188.86,2180.25,2181.22,1743
2025-05-18 14:00:00,2181.22,2184.25,2172.79,2177.62,3019
2025-05-18 15:00:00,2177.62,2194.57,2176.17,2190.87,5788
2025-05-18 16:00:00,2190.87,2200.28,2188.31,2196.81,6813
2025-05-18 17:00:00,2196.81,2205.41,2195.47,2200.33,2595
2025-05-18 18:00:00,2200.33,2205.01,2187.90,2188.25,6637
2025-05-18 19:00:00,2188.25,2193.59,2184.74,2191.69,6349
2025-05-18 20:00:00,2191.69,2201.21,2187.41,2194.44,1131
2025-05-18 21:00:00,2194.44,2204.28,2189.58,2203.03,4114
2025-05-18 22:00:00,2203.03,2209.93,2199.52,2205.55,1127
2025-05-18 23:00:00,2205.55,2212.52,2198.91,2205.66,5785
2025-05-19 00:00:00,2205.66,2209.33,2204.77,2208.64,2127
2025-05-19 01:00:00,2208.64,2209.15,2196.36,2199.65,4328
2025-05-19 02:00:00,2199.65,2208.53,2199.36,2205.10,2422
2025-05-19 03:00:00,2205.10,2211.62,2202.64,2207.12,7001
2025-05-19 04:00:00,2207.12,2208.67,2202.07,2204.15,3282
2025-05-19 05:00:00,2204.15,2211.90,2198.77,2211.03,2079
2025-05-19 06:00:00,2211.03,2224.08,2209.53,2220.29,3919
2025-05-19 07:00:00,2220.29,2221.45,2208.04,2213.90,6848
2025-05-19 08:00:00,2213.90,2215.68,2209.66,2211.09,1121
2025-05-19 09:00:00,2211.09,2216.91,2206.92,2212.95,5324
2025-05-19 10:00:00,2212.95,2216.01,2208.57,2214.29,3347
2025-05-19 11:00:00,2214.29,2218.48,2211.97,2212.79,5956
2025-05-19 12:00:00,2212.79,2214.08,2200.06,2208.50,6029
2025-05-19 13:00:00,2208.50,2222.13,2204.71,2219.27,2271
2025-05-19 14:00:00,2219.27,2227.35,2213.69,2224.78,5424
2025-05-19 15:00:00,2224.78,2227.51,2218.84,2219.39,7676
2025-05-19 16:00:00,2219.39,2221.03,2212.76,2213.27,2664
2025-05-19 17:00:00,2213.27,2223.59,2210.58,2222.03,5470
2025-05-19 18:00:00,2222.03,2228.87,2219.90,2227.31,4878
2025-05-19 19:00:00,2227.31,2238.53,2225.51,2236.70,6670
2025-05-19 20:00:00,2236.70,2243.07,2235.74,2241.14,5066
2025-05-19 21:00:00,2241.14,2246.51,2237.20,2237.29,2886
2025-05-19 22:00:00,2237.29,2239.51,2234.82,2239.02,4362
2025-05-19 23:00:00,2239.02,2240.24,2225.23,2228.85,6289
2025-05-20 00:00:00,2228.85,2233.14,2223.57,2225.63,6406
2025-05-20 01:00:00,2225.63,2227.50,2222.97,2225.79,5512
2025-05-20 02:00:00,2225.79,2234.71,2222.95,2228.80,3659
2025-05-20 03:00:00,2228.80,2234.66,2223.48,2225.68,807
2025-05-20 04:00:00,2225.68,2230.53,2222.25,2225.51,1716
2025-05-20 05:00:00,2225.51,2232.21,2220.65,2228.21,7634
2025-05-20 06:00:00,2228.21,2230.89,2227.77,2230.50,7056
2025-05-20 07:00:00,2230.50,2242.31,2229.90,2234.08,7160
2025-05-20 08:00:00,2234.08,2236.97,2231.97,2235.55,6169
2025-05-20 09:00:00,2235.55,2237.05,2233.30,2234.41,3145
2025-05-20 10:00:00,2234.41,2239.33,2228.63,2238.74,1151
2025-05-20 11:00:00,2238.74,2240.53,2237.15,2239.43,7968
2025-05-20 12:00:00,2239.43,2244.32,2232.44,2235.81,7797
2025-05-20 13:00:00,2235.81,2239.29,2227.04,2233.18,5593
2025-05-20 14:00:00,2233.18,2238.16,2229.50,2233.62,5775
2025-05-20 15:00:00,2233.62,2237.10,2227.35,2233.53,6501
2025-05-20 16:00:00,2233.53,2236.27,2227.31,2234.75,1187
2025-05-20 17:00:00,2234.75,2236.87,2229.88,2235.20,2802
2025-05-20 18:00:00,2235.20,2241.93,2234.13,2236.51,6379
2025-05-20 19:00:00,2236.51,2242.94,2233.68,2236.29,1710
2025-05-20 20:00:00,2236.29,2238.76,2229.67,2230.56,1104
2025-05-20 21:00:00,2230.56,2233.26,2228.73,2233.07,7283
2025-05-20 22:00:00,2233.07,2239.87,2233.02,2238.70,3409
2025-05-20 23:00:00,2238.70,2243.13,2238.32,2241.29,2521
2025-05-21 00:00:00,2241.29,2245.23,2240.59,2240.81,7166
2025-05-21 01:00:00,2240.81,2254.37,2239.16,2247.85,3631
2025-05-21 02:00:00,2247.85,2254.31,2245.12,2245.39,6940
2025-05-21 03:00:00,2245.39,2249.62,2235.81,2236.68,1505
