datetime,open,high,low,close,volume
2025-06-02 02:40:00,2352.08,2353.59,2349.52,2349.59,3876
2025-06-02 02:45:00,2349.59,2349.96,2343.06,2345.29,2628
2025-06-02 02:50:00,2345.29,2346.29,2343.37,2344.29,1775
2025-06-02 02:55:00,2344.29,2345.32,2341.04,2342.79,2986
2025-06-02 03:00:00,2342.79,2345.01,2341.31,2344.23,586
2025-06-02 03:05:00,2344.23,2348.41,2342.57,2345.32,500
2025-06-02 03:10:00,2345.32,2347.03,2341.77,2343.32,4787
2025-06-02 03:15:00,2343.32,2345.48,2341.68,2344.71,1616
2025-06-02 03:20:00,2344.71,2345.92,2343.06,2343.06,3317
2025-06-02 03:25:00,2343.06,2343.75,2342.77,2342.92,2849
2025-06-02 03:30:00,2342.92,2344.57,2341.07,2342.44,4343
2025-06-02 03:35:00,2342.44,2343.80,2342.36,2342.63,4883
2025-06-02 03:40:00,2342.63,2345.06,2338.18,2343.97,568
2025-06-02 03:45:00,2343.97,2346.58,2343.27,2345.02,4529
2025-06-02 03:50:00,2345.02,2348.65,2344.30,2345.59,4408
2025-06-02 03:55:00,2345.59,2346.70,2344.66,2346.66,2954
2025-06-02 04:00:00,2346.66,2348.68,2345.43,2347.44,574
2025-06-02 04:05:00,2347.44,2348.35,2344.60,2346.41,4026
2025-06-02 04:10:00,2346.41,2347.53,2344.54,2345.24,2899
2025-06-02 04:15:00,2345.24,2346.25,2344.17,2344.46,2394
2025-06-02 04:20:00,2344.46,2345.71,2341.60,2345.28,559
2025-06-02 04:25:00,2345.28,2346.06,2343.55,2344.87,4990
2025-06-02 04:30:00,2344.87,2350.50,2343.07,2348.71,3560
2025-06-02 04:35:00,2348.71,2349.60,2346.91,2347.36,2044
2025-06-02 04:40:00,2347.36,2348.98,2344.88,2345.56,3872
2025-06-02 04:45:00,2345.56,2347.47,2343.96,2346.82,4080
2025-06-02 04:50:00,2346.82,2351.07,2345.05,2349.16,3733
2025-06-02 04:55:00,2349.16,2350.28,2347.43,2349.99,2547
2025-06-02 05:00:00,2349.99,2353.23,2348.15,2351.37,1837
2025-06-02 05:05:00,2351.37,2354.33,2350.32,2353.71,3692
2025-06-02 05:10:00,2353.71,2354.34,2351.31,2353.56,3599
2025-06-02 05:15:00,2353.56,2353.57,2348.83,2351.22,2307
2025-06-02 05:20:00,2351.22,2351.60,2350.10,2350.34,2654
2025-06-02 05:25:00,2350.34,2352.40,2348.35,2351.91,1148
2025-06-02 05:30:00,2351.91,2352.26,2347.51,2349.53,3958
2025-06-02 05:35:00,2349.53,2350.25,2347.92,2349.59,2462
2025-06-02 05:40:00,2349.59,2352.40,2349.21,2350.01,4732
2025-06-02 05:45:00,2350.01,2351.98,2347.96,2349.49,2727
2025-06-02 05:50:00,2349.49,2354.02,2346.66,2350.68,2832
2025-06-02 05:55:00,2350.68,2352.91,2349.99,2351.63,4857
2025-06-02 06:00:00,2351.63,2355.71,2351.15,2355.46,2702
2025-06-02 06:05:00,2355.46,2357.17,2354.48,2356.48,3882
2025-06-02 06:10:00,2356.48,2358.47,2353.57,2355.47,2040
2025-06-02 06:15:00,2355.47,2358.24,2352.39,2354.55,1060
2025-06-02 06:20:00,2354.55,2356.22,2353.17,2353.18,1994
2025-06-02 06:25:00,2353.18,2356.75,2352.48,2354.75,1619
2025-06-02 06:30:00,2354.75,2354.98,2353.24,2353.81,2872
2025-06-02 06:35:00,2353.81,2355.46,2352.84,2353.70,1404
2025-06-02 06:40:00,2353.70,2354.95,2352.93,2354.93,4230
2025-06-02 06:45:00,2354.93,2355.23,2352.52,2353.74,4209
2025-06-02 06:50:00,2353.74,2355.63,2351.11,2353.26,2729
2025-06-02 06:55:00,2353.26,2354.92,2347.80,2350.22,4530
2025-06-02 07:00:00,2350.22,2351.25,2348.02,2348.44,2038
2025-06-02 07:05:00,2348.44,2348.52,2346.35,2347.51,3126
2025-06-02 07:10:00,2347.51,2349.63,2346.11,2348.19,658
2025-06-02 07:15:00,2348.19,2352.11,2346.45,2350.16,1746
2025-06-02 07:20:00,2350.16,2351.16,2348.15,2350.13,906
2025-06-02 07:25:00,2350.13,2350.58,2349.26,2350.56,4882
2025-06-02 07:30:00,2350.56,2354.26,2348.02,2350.83,681
2025-06-02 07:35:00,2350.83,2352.89,2350.36,2352.62,2023
2025-06-02 07:40:00,2352.62,2355.18,2352.17,2354.09,1337
2025-06-02 07:45:00,2354.09,2354.76,2352.58,2354.54,2811
2025-06-02 07:50:00,2354.54,2355.14,2352.33,2352.88,2705
2025-06-02 07:55:00,2352.88,2356.21,2352.01,2354.36,1524
2025-06-02 08:00:00,2354.36,2359.14,2354.09,2357.06,4091
2025-06-02 08:05:00,2357.06,2364.35,2356.32,2361.55,567
2025-06-02 08:10:00,2361.55,2363.49,2360.30,2363.38,2407
2025-06-02 08:15:00,2363.38,2370.76,2362.71,2369.43,1238
2025-06-02 08:20:00,2369.43,2372.01,2369.31,2370.56,1734
2025-06-02 08:25:00,2370.56,2376.93,2369.59,2375.86,620
2025-06-02 08:30:00,2375.86,2378.68,2374.39,2378.01,4543
2025-06-02 08:35:00,2378.01,2380.12,2377.98,2378.81,2279
2025-06-02 08:40:00,2378.81,2381.66,2377.61,2378.29,3300
2025-06-02 08:45:00,2378.29,2380.95,2377.20,2379.87,3942
2025-06-02 08:50:00,2379.87,2385.41,2379.73,2384.83,3052
2025-06-02 08:55:00,2384.83,2390.17,2383.15,2388.49,4582
2025-06-02 09:00:00,2388.49,2392.04,2388.38,2391.89,3542
2025-06-02 09:05:00,2391.89,2392.18,2387.09,2388.69,4298
2025-06-02 09:10:00,2388.69,2392.71,2387.71,2392.13,759
2025-06-02 09:15:00,2392.13,2395.45,2391.85,2395.24,3205
2025-06-02 09:20:00,2395.24,2396.34,2392.27,2395.97,1157
2025-06-02 09:25:00,2395.97,2396.63,2395.06,2396.54,1696
2025-06-02 09:30:00,2396.54,2399.79,2393.82,2398.45,959
2025-06-02 09:35:00,2398.45,2404.74,2395.74,2404.10,2683
2025-06-02 09:40:00,2404.10,2405.35,2403.39,2403.74,3714
2025-06-02 09:45:00,2403.74,2407.16,2402.77,2404.74,1084
2025-06-02 09:50:00,2404.74,2410.71,2403.88,2409.61,4949
2025-06-02 09:55:00,2409.61,2410.98,2409.08,2410.57,4351
2025-06-02 10:00:00,2410.57,2411.90,2408.11,2411.71,1987
2025-06-02 10:05:00,2411.71,2413.92,2410.90,2413.85,2074
2025-06-02 10:10:00,2413.85,2418.13,2412.78,2413.09,2548
2025-06-02 10:15:00,2413.09,2416.16,2411.66,2415.50,3625
2025-06-02 10:20:00,2415.50,2415.72,2414.43,2414.80,603
2025-06-02 10:25:00,2414.80,2419.93,2412.54,2418.66,1499
2025-06-02 10:30:00,2418.66,2421.51,2418.12,2420.60,2539
2025-06-02 10:35:00,2420.60,2429.17,2420.16,2427.52,3652
2025-06-02 10:40:00,2427.52,2430.08,2426.67,2430.08,4128
2025-06-02 10:45:00,2430.08,2436.01,2428.49,2435.02,2524
2025-06-02 10:50:00,2435.02,2435.28,2432.73,2434.11,774
2025-06-02 10:55:00,2434.11,2436.88,2433.16,2435.79,2131
2025-06-02 11:00:00,2435.79,2440.23,2433.45,2438.45,4275
2025-06-02 11:05:00,2438.45,2448.06,2438.36,2444.24,1269
2025-06-02 11:10:00,2444.24,2445.47,2441.07,2442.49,4769
2025-06-02 11:15:00,2442.49,2448.99,2440.24,2446.63,2207
2025-06-02 11:20:00,2446.63,2450.36,2445.80,2449.89,4373
2025-06-02 11:25:00,2449.89,2457.82,2448.40,2455.24,3687
2025-06-02 11:30:00,2455.24,2460.40,2453.30,2458.78,3056
2025-06-02 11:35:00,2458.78,2461.11,2458.09,2460.86,3146
2025-06-02 11:40:00,2460.86,2463.95,2460.73,2461.68,1799
2025-06-02 11:45:00,2461.68,2461.99,2457.07,2460.88,845
2025-06-02 11:50:00,2460.88,2463.90,2460.36,2463.28,4767
2025-06-02 11:55:00,2463.28,2467.33,2461.19,2464.83,1500
2025-06-02 12:00:00,2464.83,2472.40,2464.04,2471.29,2575
2025-06-02 12:05:00,2471.29,2472.36,2469.87,2471.91,4442
2025-06-02 12:10:00,2471.91,2476.10,2471.45,2474.60,2947
2025-06-02 12:15:00,2474.60,2475.31,2472.93,2473.09,2127
2025-06-02 12:20:00,2473.09,2474.53,2472.41,2474.19,3452
2025-06-02 12:25:00,2474.19,2476.98,2472.90,2476.75,926
2025-06-02 12:30:00,2476.75,2480.72,2475.42,2480.57,2284
2025-06-02 12:35:00,2480.57,2487.65,2478.39,2485.79,1425
2025-06-02 12:40:00,2485.79,2489.06,2483.13,2487.68,2433
2025-06-02 12:45:00,2487.68,2489.13,2487.12,2487.17,4056
2025-06-02 12:50:00,2487.17,2490.72,2486.51,2490.19,3158
2025-06-02 12:55:00,2490.19,2494.12,2489.19,2493.34,623
2025-06-02 13:00:00,2493.34,2498.41,2492.06,2496.44,1871
2025-06-02 13:05:00,2496.44,2497.07,2494.91,2496.86,2761
2025-06-02 13:10:00,2496.86,2504.34,2496.09,2501.41,1480
2025-06-02 13:15:00,2501.41,2504.79,2501.08,2503.61,3742
2025-06-02 13:20:00,2503.61,2509.57,2502.18,2507.19,2491
2025-06-02 13:25:00,2507.19,2513.90,2506.44,2512.08,573
2025-06-02 13:30:00,2512.08,2516.10,2512.04,2515.47,844
2025-06-02 13:35:00,2515.47,2520.06,2514.83,2518.13,4393
2025-06-02 13:40:00,2518.13,2529.05,2517.76,2525.03,1769
2025-06-02 13:45:00,2525.03,2528.81,2524.41,2527.61,3542
2025-06-02 13:50:00,2527.61,2531.24,2527.03,2528.96,1233
2025-06-02 13:55:00,2528.96,2532.52,2526.48,2531.24,2537
2025-06-02 14:00:00,2531.24,2535.45,2531.12,2534.36,1791
2025-06-02 14:05:00,2534.36,2535.12,2533.01,2533.67,4595
2025-06-02 14:10:00,2533.67,2535.44,2530.89,2534.11,1248
2025-06-02 14:15:00,2534.11,2536.78,2531.47,2536.43,3272
2025-06-02 14:20:00,2536.43,2537.20,2533.67,2533.98,991
2025-06-02 14:25:00,2533.98,2535.19,2527.85,2528.16,989
2025-06-02 14:30:00,2528.16,2529.53,2526.89,2527.99,3412
2025-06-02 14:35:00,2527.99,2528.40,2526.60,2527.61,1760
2025-06-02 14:40:00,2527.61,2527.75,2521.49,2524.91,4893
2025-06-02 14:45:00,2524.91,2527.17,2524.64,2526.32,1379
2025-06-02 14:50:00,2526.32,2527.78,2524.82,2527.00,1530
2025-06-02 14:55:00,2527.00,2528.34,2523.12,2523.23,4496
2025-06-02 15:00:00,2523.23,2525.91,2521.11,2523.66,2406
2025-06-02 15:05:00,2523.66,2524.07,2520.62,2522.10,3094
2025-06-02 15:10:00,2522.10,2522.61,2516.84,2516.98,3345
2025-06-02 15:15:00,2516.98,2517.91,2516.96,2517.23,4093
2025-06-02 15:20:00,2517.23,2517.38,2512.80,2516.10,2080
2025-06-02 15:25:00,2516.10,2517.18,2510.09,2513.03,674
2025-06-02 15:30:00,2513.03,2515.42,2511.79,2513.47,3594
2025-06-02 15:35:00,2513.47,2515.01,2512.26,2513.82,3434
2025-06-02 15:40:00,2513.82,2517.51,2510.28,2511.22,1603
2025-06-02 15:45:00,2511.22,2513.28,2510.67,2511.32,2553
2025-06-02 15:50:00,2511.32,2513.47,2509.65,2513.12,823
2025-06-02 15:55:00,2513.12,2513.96,2509.55,2510.14,4475
2025-06-02 16:00:00,2510.14,2513.68,2509.35,2510.19,4084
2025-06-02 16:05:00,2510.19,2510.68,2508.50,2509.20,2914
2025-06-02 16:10:00,2509.20,2515.08,2504.67,2514.45,4946
2025-06-02 16:15:00,2514.45,2516.95,2506.90,2508.30,4514
2025-06-02 16:20:00,2508.30,2510.28,2504.75,2509.22,2054
2025-06-02 16:25:00,2509.22,2510.71,2504.62,2507.37,2028
2025-06-02 16:30:00,2507.37,2508.75,2504.15,2506.09,4953
2025-06-02 16:35:00,2506.09,2510.45,2502.73,2510.33,3348
2025-06-02 16:40:00,2510.33,2513.02,2508.33,2509.31,3151
2025-06-02 16:45:00,2509.31,2518.92,2507.61,2514.49,4337
2025-06-02 16:50:00,2514.49,2514.97,2509.54,2512.27,2755
2025-06-02 16:55:00,2512.27,2513.37,2511.26,2512.23,1813
2025-06-02 17:00:00,2512.23,2512.43,2509.19,2509.87,1064
2025-06-02 17:05:00,2509.87,2510.45,2505.84,2506.96,4851
2025-06-02 17:10:00,2506.96,2507.26,2505.17,2506.13,1769
2025-06-02 17:15:00,2506.13,2508.39,2503.86,2504.35,4181
2025-06-02 17:20:00,2504.35,2506.23,2503.86,2503.90,2922
2025-06-02 17:25:00,2503.90,2504.83,2495.14,2497.11,2657
2025-06-02 17:30:00,2497.11,2504.14,2496.27,2501.62,4936
2025-06-02 17:35:00,2501.62,2503.22,2498.25,2500.16,3507
2025-06-02 17:40:00,2500.16,2505.12,2499.83,2503.96,4219
2025-06-02 17:45:00,2503.96,2504.71,2499.68,2500.18,505
2025-06-02 17:50:00,2500.18,2501.20,2499.91,2499.99,4644
2025-06-02 17:55:00,2499.99,2508.80,2499.90,2507.70,3605
2025-06-02 18:00:00,2507.70,2511.43,2503.53,2504.30,2019
2025-06-02 18:05:00,2504.30,2506.58,2497.01,2499.19,653
2025-06-02 18:10:00,2499.19,2499.35,2496.50,2496.69,3482
2025-06-02 18:15:00,2496.69,2497.49,2495.74,2496.99,2456
2025-06-02 18:20:00,2496.99,2498.76,2495.52,2497.89,3127
2025-06-02 18:25:00,2497.89,2501.43,2496.04,2500.44,1018
2025-06-02 18:30:00,2500.44,2501.87,2498.45,2498.73,4915
2025-06-02 18:35:00,2498.73,2499.43,2492.25,2493.34,3674
2025-06-02 18:40:00,2493.34,2493.96,2490.36,2491.15,2055
2025-06-02 18:45:00,2491.15,2494.24,2490.57,2493.55,4793
2025-06-02 18:50:00,2493.55,2494.47,2493.52,2493.83,4575
2025-06-02 18:55:00,2493.83,2495.87,2485.84,2487.47,1762
2025-06-02 19:00:00,2487.47,2488.42,2484.56,2486.38,2819
2025-06-02 19:05:00,2486.38,2489.55,2485.84,2489.21,3142
2025-06-02 19:10:00,2489.21,2494.95,2489.17,2494.04,3857
2025-06-02 19:15:00,2494.04,2497.10,2493.61,2494.59,3138
2025-06-02 19:20:00,2494.59,2495.03,2492.23,2494.44,1404
2025-06-02 19:25:00,2494.44,2495.20,2488.34,2490.04,1288
2025-06-02 19:30:00,2490.04,2490.95,2485.00,2486.74,4786
2025-06-02 19:35:00,2486.74,2487.45,2483.93,2485.87,1046
2025-06-02 19:40:00,2485.87,2486.32,2485.09,2486.25,858
2025-06-02 19:45:00,2486.25,2487.92,2485.52,2486.85,1563
2025-06-02 19:50:00,2486.85,2486.94,2484.00,2484.54,1963
2025-06-02 19:55:00,2484.54,2486.44,2478.91,2480.41,756
2025-06-02 20:00:00,2480.41,2481.37,2478.85,2479.44,2155
2025-06-02 20:05:00,2479.44,2480.97,2476.37,2478.01,1376
2025-06-02 20:10:00,2478.01,2478.94,2476.46,2478.80,4476
2025-06-02 20:15:00,2478.80,2479.39,2475.11,2475.94,2069
2025-06-02 20:20:00,2475.94,2478.17,2473.36,2475.53,1308
2025-06-02 20:25:00,2475.53,2477.75,2475.48,2476.08,760
2025-06-02 20:30:00,2476.08,2479.92,2474.77,2477.97,3683
2025-06-02 20:35:00,2477.97,2478.44,2473.58,2478.06,4513
2025-06-02 20:40:00,2478.06,2481.16,2477.54,2479.30,4807
2025-06-02 20:45:00,2479.30,2479.52,2478.46,2478.80,2596
2025-06-02 20:50:00,2478.80,2478.96,2475.74,2477.88,902
2025-06-02 20:55:00,2477.88,2479.26,2476.64,2477.05,3501
2025-06-02 21:00:00,2477.05,2483.04,2476.10,2478.94,2308
2025-06-02 21:05:00,2478.94,2481.40,2477.48,2480.17,1080
2025-06-02 21:10:00,2480.17,2480.84,2477.96,2480.78,607
2025-06-02 21:15:00,2480.78,2487.28,2479.17,2484.91,2209
2025-06-02 21:20:00,2484.91,2486.50,2483.89,2484.87,4525
2025-06-02 21:25:00,2484.87,2487.22,2484.08,2485.64,1155
2025-06-02 21:30:00,2485.64,2487.16,2484.84,2486.02,4334
2025-06-02 21:35:00,2486.02,2487.69,2483.38,2485.75,997
2025-06-02 21:40:00,2485.75,2489.06,2485.73,2488.63,3456
2025-06-02 21:45:00,2488.63,2490.63,2487.38,2490.50,3907
2025-06-02 21:50:00,2490.50,2490.68,2487.90,2488.76,3523
2025-06-02 21:55:00,2488.76,2490.42,2485.54,2488.26,977
2025-06-02 22:00:00,2488.26,2489.35,2488.24,2488.80,2677
2025-06-02 22:05:00,2488.80,2491.15,2488.23,2489.77,4833
2025-06-02 22:10:00,2489.77,2493.24,2487.98,2488.09,833
2025-06-02 22:15:00,2488.09,2488.81,2484.72,2485.29,1076
2025-06-02 22:20:00,2485.29,2486.73,2482.61,2482.92,2989
2025-06-02 22:25:00,2482.92,2486.00,2481.83,2482.83,1138
2025-06-02 22:30:00,2482.83,2482.93,2482.39,2482.70,2268
2025-06-02 22:35:00,2482.70,2483.36,2480.81,2483.13,4755
2025-06-02 22:40:00,2483.13,2484.47,2479.84,2482.18,1295
2025-06-02 22:45:00,2482.18,2482.91,2479.77,2480.66,1329
2025-06-02 22:50:00,2480.66,2481.28,2477.54,2478.15,2392
2025-06-02 22:55:00,2478.15,2481.47,2476.50,2478.56,4855
2025-06-02 23:00:00,2478.56,2479.63,2477.89,2479.02,3656
2025-06-02 23:05:00,2479.02,2482.90,2478.87,2480.25,2052
2025-06-02 23:10:00,2480.25,2482.53,2478.43,2481.23,2082
2025-06-02 23:15:00,2481.23,2482.51,2480.45,2480.99,4810
2025-06-02 23:20:00,2480.99,2483.81,2479.63,2482.67,2537
2025-06-02 23:25:00,2482.67,2484.38,2482.27,2482.50,1965
2025-06-02 23:30:00,2482.50,2483.74,2478.31,2481.68,3901
2025-06-02 23:35:00,2481.68,2483.03,2478.65,2481.03,1364
2025-06-02 23:40:00,2481.03,2483.28,2479.20,2480.31,3432
2025-06-02 23:45:00,2480.31,2481.42,2473.64,2477.62,4257
2025-06-02 23:50:00,2477.62,2477.93,2475.55,2477.82,3998
2025-06-02 23:55:00,2477.82,2478.92,2477.52,2478.13,1352
2025-06-03 00:00:00,2478.13,2479.39,2476.77,2477.50,1866
2025-06-03 00:05:00,2477.50,2477.92,2474.48,2476.26,1977
2025-06-03 00:10:00,2476.26,2478.65,2473.41,2476.90,3789
2025-06-03 00:15:00,2476.90,2480.36,2476.17,2479.88,4634
2025-06-03 00:20:00,2479.88,2482.16,2478.75,2479.95,3264
2025-06-03 00:25:00,2479.95,2483.05,2475.46,2479.07,1795
2025-06-03 00:30:00,2479.07,2480.56,2477.29,2478.04,4873
2025-06-03 00:35:00,2478.04,2478.32,2477.88,2477.92,4129
2025-06-03 00:40:00,2477.92,2478.92,2473.70,2475.73,3386
2025-06-03 00:45:00,2475.73,2478.40,2475.14,2475.51,3081
2025-06-03 00:50:00,2475.51,2476.15,2475.36,2475.62,3159
2025-06-03 00:55:00,2475.62,2479.77,2475.36,2478.82,3545
2025-06-03 01:00:00,2478.82,2482.67,2476.40,2480.45,3877
2025-06-03 01:05:00,2480.45,2484.07,2479.50,2482.25,4027
2025-06-03 01:10:00,2482.25,2484.58,2480.70,2481.01,3149
2025-06-03 01:15:00,2481.01,2484.05,2478.03,2482.17,2471
2025-06-03 01:20:00,2482.17,2482.56,2478.34,2480.20,4969
2025-06-03 01:25:00,2480.20,2483.98,2476.71,2480.74,2252
2025-06-03 01:30:00,2480.74,2481.80,2480.01,2481.46,3572
2025-06-03 01:35:00,2481.46,2481.64,2478.43,2480.13,2581
2025-06-03 01:40:00,2480.13,2483.61,2480.04,2483.61,3449
2025-06-03 01:45:00,2483.61,2486.62,2482.67,2484.59,4206
2025-06-03 01:50:00,2484.59,2487.77,2478.85,2481.29,4165
2025-06-03 01:55:00,2481.29,2483.07,2479.94,2482.25,3752
2025-06-03 02:00:00,2482.25,2483.50,2480.80,2481.54,501
2025-06-03 02:05:00,2481.54,2482.44,2479.80,2481.54,783
2025-06-03 02:10:00,2481.54,2482.49,2478.12,2482.35,2830
2025-06-03 02:15:00,2482.35,2485.47,2479.55,2483.03,633
2025-06-03 02:20:00,2483.03,2483.57,2478.26,2479.49,4740
2025-06-03 02:25:00,2479.49,2480.22,2475.84,2477.48,1606
2025-06-03 02:30:00,2477.48,2479.80,2477.33,2478.82,2972
2025-06-03 02:35:00,2478.82,2481.90,2478.58,2481.08,553
2025-06-03 02:40:00,2481.08,2487.86,2479.71,2484.38,2960
2025-06-03 02:45:00,2484.38,2488.26,2483.62,2487.52,2317
2025-06-03 02:50:00,2487.52,2488.61,2481.89,2483.95,2259
2025-06-03 02:55:00,2483.95,2487.22,2481.77,2485.28,3079
2025-06-03 03:00:00,2485.28,2485.29,2481.50,2481.95,677
2025-06-03 03:05:00,2481.95,2485.81,2480.26,2484.76,2760
2025-06-03 03:10:00,2484.76,2488.70,2483.67,2485.20,4688
2025-06-03 03:15:00,2485.20,2486.54,2481.91,2483.21,1767
2025-06-03 03:20:00,2483.21,2489.02,2482.06,2486.71,1272
2025-06-03 03:25:00,2486.71,2489.91,2483.39,2487.83,809
2025-06-03 03:30:00,2487.83,2488.08,2482.48,2484.54,4271
2025-06-03 03:35:00,2484.54,2485.61,2484.18,2485.05,3413
2025-06-03 03:40:00,2485.05,2485.19,2481.73,2483.78,1778
2025-06-03 03:45:00,2483.78,2486.92,2482.53,2483.97,1633
2025-06-03 03:50:00,2483.97,2486.18,2480.72,2483.16,2670
2025-06-03 03:55:00,2483.16,2487.05,2482.89,2485.55,3507
2025-06-03 04:00:00,2485.55,2487.87,2481.31,2483.08,2546
2025-06-03 04:05:00,2483.08,2483.73,2481.63,2483.63,2408
2025-06-03 04:10:00,2483.63,2488.26,2482.60,2486.78,2599
2025-06-03 04:15:00,2486.78,2488.57,2483.63,2485.35,2960
2025-06-03 04:20:00,2485.35,2485.89,2483.46,2485.71,1252
2025-06-03 04:25:00,2485.71,2486.14,2483.89,2486.06,3775
2025-06-03 04:30:00,2486.06,2486.20,2484.23,2484.86,2281
2025-06-03 04:35:00,2484.86,2490.05,2482.15,2485.99,1132
2025-06-03 04:40:00,2485.99,2486.45,2484.75,2486.16,3159
2025-06-03 04:45:00,2486.16,2488.56,2483.92,2484.52,4452
2025-06-03 04:50:00,2484.52,2487.97,2483.82,2487.58,1916
2025-06-03 04:55:00,2487.58,2489.45,2486.93,2488.96,4499
2025-06-03 05:00:00,2488.96,2490.67,2488.20,2488.67,1281
2025-06-03 05:05:00,2488.67,2489.75,2486.41,2487.56,2960
2025-06-03 05:10:00,2487.56,2488.43,2484.60,2486.20,806
2025-06-03 05:15:00,2486.20,2489.41,2485.13,2488.34,3625
2025-06-03 05:20:00,2488.34,2488.41,2486.92,2488.09,1142
2025-06-03 05:25:00,2488.09,2491.54,2486.41,2488.89,958
2025-06-03 05:30:00,2488.89,2491.31,2488.52,2488.56,3239
2025-06-03 05:35:00,2488.56,2490.30,2487.19,2489.64,3350
2025-06-03 05:40:00,2489.64,2490.94,2489.24,2489.44,4057
2025-06-03 05:45:00,2489.44,2490.84,2488.60,2490.77,3912
2025-06-03 05:50:00,2490.77,2492.32,2488.05,2490.45,1487
2025-06-03 05:55:00,2490.45,2492.95,2487.74,2491.90,2357
2025-06-03 06:00:00,2491.90,2494.26,2490.38,2493.07,593
2025-06-03 06:05:00,2493.07,2494.10,2491.87,2492.86,3633
2025-06-03 06:10:00,2492.86,2493.14,2489.25,2491.37,943
2025-06-03 06:15:00,2491.37,2493.67,2489.27,2489.73,2996
2025-06-03 06:20:00,2489.73,2489.80,2485.40,2488.44,4795
2025-06-03 06:25:00,2488.44,2489.97,2485.17,2486.72,837
2025-06-03 06:30:00,2486.72,2489.37,2483.36,2488.23,3115
2025-06-03 06:35:00,2488.23,2488.93,2486.65,2488.15,4923
2025-06-03 06:40:00,2488.15,2494.39,2486.02,2490.88,1725
2025-06-03 06:45:00,2490.88,2496.16,2490.53,2494.86,3177
2025-06-03 06:50:00,2494.86,2496.37,2494.07,2494.90,4615
2025-06-03 06:55:00,2494.90,2495.32,2492.03,2492.20,2308
2025-06-03 07:00:00,2492.20,2495.03,2489.09,2491.54,1754
2025-06-03 07:05:00,2491.54,2493.58,2490.17,2491.40,913
2025-06-03 07:10:00,2491.40,2493.59,2485.97,2488.81,3718
2025-06-03 07:15:00,2488.81,2492.25,2488.09,2488.37,4150
2025-06-03 07:20:00,2488.37,2490.61,2487.88,2488.87,4634
2025-06-03 07:25:00,2488.87,2488.95,2485.44,2488.07,1237
2025-06-03 07:30:00,2488.07,2489.17,2485.36,2486.74,2319
2025-06-03 07:35:00,2486.74,2488.89,2483.98,2485.42,4038
2025-06-03 07:40:00,2485.42,2488.95,2485.36,2488.53,2873
2025-06-03 07:45:00,2488.53,2488.89,2487.56,2488.25,3730
2025-06-03 07:50:00,2488.25,2492.87,2485.41,2486.80,1712
2025-06-03 07:55:00,2486.80,2486.88,2484.67,2486.15,1582
2025-06-03 08:00:00,2486.15,2486.87,2485.22,2486.30,3253
2025-06-03 08:05:00,2486.30,2488.28,2481.01,2482.78,1176
2025-06-03 08:10:00,2482.78,2483.84,2481.17,2481.87,4398
2025-06-03 08:15:00,2481.87,2484.12,2480.76,2481.51,903
2025-06-03 08:20:00,2481.51,2481.94,2480.70,2481.20,4990
